games_2023,minutes_played_2023,goals_2023,assists_2023,goals_against_2023,goals_for_2023,clean_sheet_2023,position,sub_position,foot,height_in_cm,age,term_days_remaining,market_value_in_eur,highest_market_value_in_eur,yellow_cards_2023,red_cards_2023,current_club_domestic_competition_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,192.0,26.0,800,1500000.0,1500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,179.0,23.0,435,500000.0,500000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,183.0,24.0,435,1800000.0,1800000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,170.0,22.0,800,1500000.0,4000000.0,0.0,0.0,1
20.0,961.0,6.0,1.0,40.0,30.0,3.0,3,9,1.0,172.0,25.0,1165,22000000.0,25000000.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,187.0,23.0,800,50000.0,150000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,1.0,186.0,23.0,70,250000.0,250000.0,0.0,0.0,1
1.0,63.0,0.0,0.0,2.0,1.0,0.0,1,7,1.0,177.0,22.0,435,1000000.0,3000000.0,1.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,173.0,25.0,800,400000.0,400000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,184.0,23.0,435,75000.0,75000.0,0.0,0.0,2
31.0,2467.0,0.0,3.0,50.0,70.0,8.0,1,1,1.0,173.0,24.0,1165,28000000.0,28000000.0,7.0,1.0,3
37.0,3203.0,1.0,0.0,56.0,60.0,8.0,2,4,1.0,185.0,25.0,800,15000000.0,15000000.0,8.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,188.0,22.0,800,1200000.0,1200000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,192.0,23.0,435,100000.0,200000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,170.0,27.0,70,200000.0,300000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,182.0,26.0,800,1200000.0,1500000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,191.0,28.0,984,1300000.0,1300000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,182.0,26.0,435,150000.0,150000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,197.0,27.0,405,500000.0,600000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,180.0,25.0,70,200000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,188.0,21.0,435,200000.0,200000.0,0.0,0.0,0
26.0,1765.0,6.0,2.0,41.0,41.0,4.0,3,8,1.0,189.0,26.0,800,10000000.0,25000000.0,4.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,182.0,22.0,800,3000000.0,12000000.0,0.0,0.0,2
11.0,399.0,0.0,1.0,9.0,11.0,4.0,2,2,0.0,182.0,21.0,435,5000000.0,5000000.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,180.0,22.0,435,300000.0,300000.0,0.0,0.0,2
22.0,1446.0,4.0,0.0,28.0,18.0,6.0,1,6,0.0,170.0,21.0,1165,10000000.0,10000000.0,1.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,179.0,23.0,800,2000000.0,2000000.0,0.0,0.0,2
4.0,76.0,0.0,0.0,10.0,3.0,0.0,3,3,1.0,188.0,23.0,1165,1500000.0,1500000.0,1.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,182.0,22.0,1165,2000000.0,2000000.0,0.0,0.0,2
15.0,421.0,0.0,0.0,11.0,27.0,7.0,1,1,1.0,189.0,24.0,1165,4000000.0,5000000.0,2.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,195.0,21.0,800,25000.0,25000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0,171.0,22.0,435,175000.0,250000.0,0.0,0.0,3
19.0,602.0,1.0,3.0,16.0,23.0,10.0,3,3,0.0,182.0,20.0,1165,15000000.0,15000000.0,1.0,0.0,4
5.0,166.0,0.0,0.0,6.0,12.0,2.0,1,1,1.0,186.0,23.0,800,900000.0,900000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,172.0,23.0,435,350000.0,800000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,181.0,20.0,435,650000.0,2500000.0,0.0,0.0,1
5.0,60.0,0.0,0.0,10.0,2.0,1.0,1,11,1.0,174.0,20.0,435,250000.0,250000.0,2.0,0.0,2
19.0,1509.0,0.0,0.0,22.0,30.0,4.0,2,4,1.0,184.0,23.0,435,7000000.0,7000000.0,0.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,183.0,21.0,800,250000.0,250000.0,0.0,0.0,2
25.0,1527.0,8.0,3.0,36.0,29.0,6.0,3,3,0.0,189.0,26.0,800,3000000.0,3000000.0,1.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,180.0,21.0,435,2800000.0,3500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,198.0,21.0,70,125000.0,150000.0,0.0,0.0,1
33.0,2260.0,1.0,4.0,47.0,68.0,8.0,2,5,1.0,173.0,23.0,1165,18000000.0,18000000.0,4.0,0.0,3
5.0,144.0,0.0,0.0,4.0,4.0,2.0,2,5,1.0,184.0,27.0,435,2500000.0,2500000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,171.0,20.0,435,200000.0,200000.0,0.0,0.0,3
2.0,13.0,0.0,0.0,1.0,3.0,1.0,3,3,0.0,185.0,20.0,1165,700000.0,700000.0,0.0,0.0,2
3.0,87.0,0.0,0.0,1.0,9.0,2.0,1,7,1.0,175.0,19.0,1165,800000.0,800000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,180.0,22.0,70,200000.0,200000.0,0.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,185.0,21.0,70,400000.0,400000.0,0.0,0.0,4
5.0,397.0,0.0,0.0,9.0,13.0,2.0,2,4,0.0,182.0,19.0,70,4000000.0,4000000.0,0.0,0.0,3
4.0,360.0,0.0,0.0,9.0,7.0,0.0,0,0,1.0,184.0,30.0,435,4000000.0,20000000.0,0.0,0.0,2
35.0,3097.0,0.0,1.0,42.0,64.0,11.0,0,0,1.0,187.0,39.0,70,1500000.0,17000000.0,1.0,0.0,3
30.0,2394.0,4.0,4.0,48.0,34.0,6.0,1,10,1.0,180.0,37.0,70,1500000.0,27000000.0,3.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,192.0,36.0,800,200000.0,750000.0,0.0,0.0,1
29.0,2533.0,0.0,0.0,38.0,56.0,9.0,0,0,1.0,183.0,35.0,435,5000000.0,13000000.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,178.0,33.0,70,400000.0,6000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,173.0,39.0,70,100000.0,16000000.0,0.0,0.0,0
21.0,1358.0,7.0,1.0,36.0,26.0,2.0,3,3,1.0,184.0,37.0,70,4000000.0,60000000.0,5.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,185.0,34.0,70,400000.0,10000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,186.0,33.0,70,200000.0,1200000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,195.0,36.0,70,300000.0,1500000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,189.0,35.0,70,100000.0,700000.0,0.0,0.0,1
20.0,879.0,3.0,1.0,16.0,20.0,8.0,3,3,1.0,186.0,35.0,70,7000000.0,75000000.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,176.0,35.0,70,300000.0,3500000.0,0.0,0.0,0
25.0,1676.0,1.0,6.0,19.0,55.0,15.0,2,2,0.0,170.0,35.0,70,5000000.0,70000000.0,5.0,0.0,4
17.0,1078.0,1.0,2.0,31.0,14.0,3.0,2,5,1.0,180.0,32.0,435,3500000.0,7000000.0,5.0,1.0,2
20.0,1016.0,2.0,1.0,15.0,34.0,8.0,1,1,1.0,177.0,33.0,70,5000000.0,24000000.0,3.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,198.0,31.0,800,700000.0,700000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,191.0,33.0,70,600000.0,12000000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,190.0,37.0,70,100000.0,1750000.0,0.0,0.0,1
28.0,2475.0,0.0,0.0,48.0,34.0,2.0,0,0,1.0,183.0,34.0,435,2000000.0,2000000.0,3.0,0.0,4
40.0,3600.0,0.0,1.0,52.0,78.0,14.0,0,0,1.0,193.0,32.0,1165,45000000.0,90000000.0,0.0,0.0,0
37.0,2097.0,6.0,1.0,48.0,50.0,11.0,3,8,0.0,184.0,32.0,70,10000000.0,30000000.0,13.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,184.0,33.0,70,700000.0,1250000.0,0.0,0.0,0
36.0,3063.0,1.0,0.0,29.0,57.0,16.0,2,4,0.0,201.0,32.0,70,12000000.0,12000000.0,5.0,0.0,0
34.0,3015.0,3.0,0.0,43.0,76.0,11.0,2,4,1.0,193.0,33.0,435,45000000.0,100000000.0,3.0,0.0,0
25.0,1998.0,1.0,1.0,52.0,47.0,4.0,2,4,1.0,188.0,29.0,435,5000000.0,12000000.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,184.0,28.0,70,350000.0,350000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,181.0,27.0,800,2200000.0,10000000.0,0.0,0.0,1
33.0,2460.0,11.0,3.0,28.0,47.0,15.0,3,8,0.0,174.0,30.0,800,35000000.0,35000000.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,180.0,29.0,70,125000.0,200000.0,0.0,0.0,1
3.0,270.0,0.0,0.0,6.0,3.0,0.0,0,0,1.0,182.0,30.0,70,300000.0,300000.0,0.0,0.0,3
18.0,1285.0,1.0,0.0,33.0,22.0,1.0,2,4,1.0,185.0,25.0,435,2000000.0,2500000.0,6.0,0.0,4
33.0,1780.0,9.0,2.0,32.0,67.0,14.0,3,3,1.0,175.0,25.0,1165,25000000.0,25000000.0,2.0,0.0,0
20.0,1015.0,2.0,8.0,26.0,42.0,9.0,3,9,1.0,178.0,27.0,1165,55000000.0,60000000.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1.0,186.0,26.0,435,450000.0,450000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,185.0,26.0,800,800000.0,800000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,190.0,25.0,70,450000.0,500000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,184.0,26.0,70,1200000.0,2500000.0,0.0,0.0,0
3.0,209.0,0.0,0.0,7.0,3.0,0.0,2,5,1.0,185.0,24.0,435,900000.0,900000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,188.0,25.0,435,300000.0,300000.0,0.0,0.0,0
6.0,311.0,0.0,0.0,15.0,7.0,0.0,2,4,1.0,187.0,23.0,435,1500000.0,2500000.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,171.0,24.0,70,16000000.0,22000000.0,0.0,0.0,0
11.0,397.0,0.0,0.0,15.0,16.0,3.0,1,7,1.0,184.0,22.0,800,15000000.0,20000000.0,2.0,0.0,0
13.0,343.0,1.0,0.0,26.0,10.0,0.0,3,9,1.0,181.0,22.0,1531,5000000.0,7000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,177.0,24.0,70,3000000.0,3500000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,168.0,21.0,70,400000.0,500000.0,0.0,0.0,4
16.0,1304.0,1.0,1.0,15.0,24.0,7.0,2,4,1.0,191.0,24.0,800,10000000.0,17000000.0,6.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,186.0,21.0,70,50000.0,50000.0,0.0,0.0,2
30.0,2700.0,0.0,0.0,40.0,52.0,9.0,0,0,0.0,188.0,37.0,70,4000000.0,30000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,193.0,35.0,70,400000.0,20000000.0,0.0,0.0,0
4.0,315.0,0.0,0.0,6.0,5.0,2.0,0,0,1.0,187.0,34.0,70,300000.0,2500000.0,0.0,0.0,4
28.0,2509.0,16.0,6.0,54.0,49.0,4.0,3,3,1.0,189.0,31.0,435,13000000.0,15000000.0,5.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,188.0,31.0,70,1200000.0,1250000.0,0.0,0.0,1
21.0,1117.0,0.0,2.0,25.0,39.0,6.0,2,5,1.0,187.0,31.0,435,2000000.0,15000000.0,0.0,0.0,1
9.0,765.0,0.0,0.0,5.0,22.0,6.0,0,0,1.0,185.0,31.0,435,6000000.0,6000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0.0,182.0,32.0,435,175000.0,600000.0,0.0,0.0,1
14.0,1061.0,0.0,0.0,26.0,13.0,4.0,2,4,1.0,185.0,33.0,70,3000000.0,12000000.0,4.0,0.0,0
18.0,1620.0,0.0,0.0,29.0,19.0,3.0,0,0,0.0,185.0,33.0,70,1000000.0,6000000.0,3.0,0.0,2
15.0,707.0,0.0,1.0,25.0,26.0,3.0,1,7,1.0,186.0,32.0,435,900000.0,10000000.0,2.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,188.0,33.0,70,750000.0,1750000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,184.0,34.0,70,150000.0,400000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,193.0,32.0,800,2000000.0,4000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1.0,178.0,30.0,254,2000000.0,7500000.0,0.0,0.0,1
16.0,1440.0,0.0,0.0,16.0,15.0,6.0,0,0,1.0,182.0,33.0,435,3000000.0,10000000.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,173.0,32.0,70,1100000.0,3000000.0,0.0,0.0,2
33.0,1104.0,5.0,0.0,41.0,49.0,11.0,3,3,1.0,189.0,32.0,800,7000000.0,30000000.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,182.0,32.0,70,250000.0,1000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,185.0,35.0,70,100000.0,800000.0,0.0,0.0,2
40.0,3588.0,4.0,4.0,46.0,62.0,14.0,2,4,1.0,191.0,30.0,1165,20000000.0,35000000.0,5.0,0.0,1
32.0,2460.0,1.0,5.0,32.0,39.0,11.0,2,2,0.0,185.0,32.0,70,6500000.0,12000000.0,0.0,0.0,2
28.0,1443.0,1.0,4.0,27.0,67.0,10.0,2,2,0.0,170.0,31.0,435,12000000.0,20000000.0,1.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,171.0,31.0,254,5500000.0,7000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,178.0,35.0,254,750000.0,3000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,174.0,31.0,70,4500000.0,28000000.0,0.0,0.0,4
31.0,2790.0,0.0,1.0,49.0,24.0,6.0,0,0,0.0,185.0,30.0,1165,25000000.0,40000000.0,4.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,197.0,31.0,435,1200000.0,5000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,187.0,30.0,70,600000.0,1800000.0,0.0,0.0,2
35.0,2546.0,0.0,5.0,35.0,83.0,13.0,2,5,1.0,173.0,32.0,435,15000000.0,60000000.0,7.0,0.0,4
12.0,926.0,1.0,1.0,17.0,18.0,4.0,2,4,1.0,195.0,33.0,70,4000000.0,18000000.0,2.0,0.0,0
34.0,1603.0,4.0,1.0,31.0,50.0,17.0,1,7,1.0,187.0,33.0,435,4500000.0,25000000.0,6.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1.0,172.0,33.0,40,800000.0,5000000.0,0.0,0.0,3
25.0,1681.0,3.0,2.0,32.0,29.0,6.0,3,9,0.0,181.0,31.0,435,2000000.0,2500000.0,2.0,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,187.0,29.0,70,150000.0,400000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,185.0,32.0,254,1000000.0,1200000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,184.0,31.0,70,400000.0,2000000.0,0.0,0.0,2
26.0,1704.0,0.0,0.0,40.0,37.0,4.0,2,4,1.0,192.0,29.0,70,4000000.0,12000000.0,9.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,180.0,30.0,70,275000.0,600000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,179.0,30.0,70,1500000.0,1700000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,184.0,32.0,435,650000.0,2200000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,188.0,32.0,619,1500000.0,1750000.0,0.0,0.0,2
15.0,942.0,0.0,2.0,29.0,22.0,1.0,2,2,0.0,180.0,32.0,435,1500000.0,2000000.0,3.0,0.0,3
37.0,2341.0,12.0,8.0,28.0,109.0,17.0,3,8,0.0,179.0,33.0,435,30000000.0,60000000.0,2.0,0.0,0
24.0,1289.0,0.0,2.0,24.0,42.0,7.0,1,7,1.0,179.0,34.0,70,2000000.0,6000000.0,5.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,168.0,33.0,435,2000000.0,35000000.0,0.0,0.0,0
20.0,1335.0,1.0,1.0,37.0,31.0,6.0,2,2,0.0,176.0,30.0,800,12000000.0,30000000.0,2.0,0.0,0
25.0,1283.0,5.0,4.0,45.0,34.0,3.0,3,3,0.0,185.0,31.0,800,10000000.0,22000000.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,186.0,30.0,435,200000.0,250000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,174.0,29.0,254,800000.0,2500000.0,0.0,0.0,2
28.0,2520.0,0.0,0.0,30.0,25.0,9.0,0,0,1.0,192.0,28.0,800,10000000.0,10000000.0,3.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,185.0,32.0,70,1750000.0,2500000.0,0.0,0.0,3
32.0,2835.0,0.0,0.0,32.0,32.0,12.0,0,0,1.0,186.0,30.0,435,15000000.0,60000000.0,3.0,0.0,0
21.0,1770.0,0.0,1.0,23.0,28.0,6.0,2,4,1.0,186.0,32.0,435,2500000.0,2500000.0,6.0,1.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,188.0,31.0,70,1700000.0,3000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,1.0,173.0,29.0,70,900000.0,10000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,189.0,28.0,70,200000.0,200000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,178.0,31.0,435,600000.0,600000.0,0.0,0.0,3
32.0,2243.0,15.0,8.0,29.0,44.0,15.0,3,12,0.0,177.0,30.0,435,30000000.0,110000000.0,3.0,0.0,2
27.0,1871.0,0.0,1.0,27.0,54.0,10.0,2,4,1.0,190.0,29.0,800,22000000.0,22000000.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,175.0,29.0,435,6000000.0,6000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,172.0,29.0,435,400000.0,2500000.0,0.0,0.0,2
15.0,371.0,0.0,0.0,22.0,14.0,4.0,1,1,1.0,182.0,36.0,435,400000.0,800000.0,2.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.0,183.0,29.0,800,350000.0,1000000.0,0.0,0.0,2
32.0,2910.0,0.0,0.0,26.0,49.0,15.0,0,0,1.0,190.0,28.0,1165,20000000.0,45000000.0,3.0,0.0,2
25.0,2250.0,0.0,0.0,26.0,34.0,9.0,0,0,0.0,191.0,30.0,800,15000000.0,15000000.0,2.0,0.0,4
13.0,789.0,0.0,1.0,16.0,14.0,3.0,2,5,1.0,179.0,29.0,70,2500000.0,3000000.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,183.0,30.0,70,800000.0,1000000.0,0.0,0.0,2
49.0,4264.0,10.0,13.0,49.0,91.0,23.0,1,6,1.0,179.0,30.0,800,75000000.0,90000000.0,12.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,182.0,28.0,70,200000.0,200000.0,0.0,0.0,2
29.0,1726.0,7.0,7.0,32.0,77.0,10.0,3,9,1.0,181.0,28.0,1165,65000000.0,65000000.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,188.0,26.0,435,75000.0,125000.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,190.0,28.0,435,4000000.0,4000000.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1.0,193.0,30.0,435,3500000.0,6000000.0,0.0,0.0,0
29.0,2430.0,1.0,1.0,26.0,46.0,12.0,2,4,1.0,182.0,29.0,800,15000000.0,30000000.0,7.0,1.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,184.0,28.0,70,800000.0,1000000.0,0.0,0.0,4
35.0,2932.0,1.0,4.0,59.0,49.0,8.0,2,5,1.0,185.0,28.0,435,28000000.0,28000000.0,3.0,0.0,0
16.0,1132.0,0.0,1.0,24.0,22.0,3.0,2,4,0.0,188.0,26.0,1165,12000000.0,12000000.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1.0,178.0,27.0,70,250000.0,250000.0,0.0,0.0,0
10.0,544.0,0.0,0.0,18.0,10.0,2.0,2,2,0.0,185.0,30.0,800,3000000.0,4300000.0,2.0,1.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,184.0,30.0,70,1000000.0,1000000.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1.0,185.0,27.0,435,700000.0,900000.0,0.0,0.0,3
25.0,1591.0,0.0,0.0,44.0,31.0,5.0,1,1,1.0,183.0,27.0,70,32000000.0,60000000.0,5.0,0.0,0
23.0,2029.0,0.0,0.0,24.0,20.0,8.0,2,4,1.0,187.0,28.0,435,4500000.0,5000000.0,8.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1.0,177.0,28.0,435,1500000.0,2200000.0,0.0,0.0,2
24.0,1562.0,5.0,2.0,40.0,38.0,6.0,1,1,1.0,187.0,27.0,435,10000000.0,10000000.0,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,178.0,31.0,70,300000.0,300000.0,0.0,0.0,4
32.0,2488.0,6.0,1.0,53.0,25.0,6.0,3,9,1.0,183.0,28.0,70,20000000.0,22000000.0,3.0,0.0,0
13.0,389.0,1.0,0.0,16.0,23.0,4.0,3,9,1.0,183.0,26.0,70,4000000.0,20000000.0,0.0,0.0,1
36.0,1551.0,3.0,3.0,35.0,71.0,19.0,1,7,1.0,183.0,27.0,800,28000000.0,55000000.0,6.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,179.0,27.0,984,6000000.0,9000000.0,0.0,0.0,3
15.0,457.0,0.0,0.0,20.0,17.0,4.0,1,7,1.0,174.0,27.0,70,3500000.0,4000000.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,1.0,173.0,28.0,70,1000000.0,1000000.0,0.0,0.0,0
21.0,999.0,1.0,2.0,24.0,32.0,8.0,1,7,1.0,177.0,26.0,800,3000000.0,3000000.0,2.0,0.0,4
26.0,1850.0,5.0,1.0,38.0,31.0,8.0,3,3,1.0,185.0,25.0,1165,17000000.0,20000000.0,3.0,0.0,2
23.0,1810.0,0.0,2.0,35.0,24.0,3.0,2,4,1.0,188.0,23.0,800,8000000.0,8000000.0,7.0,0.0,2
40.0,1515.0,3.0,4.0,57.0,67.0,10.0,3,3,1.0,174.0,29.0,435,12000000.0,20000000.0,5.0,0.0,1
33.0,2014.0,3.0,5.0,31.0,38.0,11.0,3,8,0.0,175.0,26.0,800,16000000.0,40000000.0,5.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,183.0,26.0,70,200000.0,200000.0,0.0,0.0,1
10.0,846.0,0.0,0.0,15.0,7.0,4.0,2,4,1.0,198.0,26.0,800,16000000.0,18000000.0,0.0,0.0,0
2.0,180.0,0.0,0.0,3.0,2.0,0.0,2,4,1.0,185.0,31.0,800,30000000.0,50000000.0,0.0,0.0,0
22.0,811.0,0.0,2.0,32.0,30.0,3.0,3,8,1.0,182.0,24.0,800,1500000.0,5000000.0,2.0,0.0,4
27.0,1785.0,3.0,1.0,23.0,45.0,10.0,2,2,0.0,180.0,31.0,800,3000000.0,3000000.0,4.0,1.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,165.0,30.0,70,800000.0,800000.0,0.0,0.0,4
33.0,2336.0,0.0,0.0,41.0,66.0,14.0,2,2,0.0,169.0,25.0,800,22000000.0,22000000.0,6.0,0.0,0
